"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[387]",9,"2022-06-16 11:16:58,169","2022-06-16 11:16:58,444","serv1","transport",false,"2022-06-16 11:16:58,316","2022-06-16 11:16:58,573","rht-008","2022-06-16 11:16:58,834","2022-06-16 11:17:00,041","rhm-012","2022-06-16 11:17:00,318","2022-06-16 11:17:00,475"
"productHolon[726]",14,"2022-06-16 11:16:59,219","2022-06-16 11:16:59,623","serv1","transport",false,"2022-06-16 11:16:59,508","2022-06-16 11:16:59,627","rht-005","2022-06-16 11:16:59,999","2022-06-16 11:17:00,040","rhm-006","2022-06-16 11:17:00,596","2022-06-16 11:17:01,106"
"productHolon[102]",4,"2022-06-16 11:16:57,156","2022-06-16 11:16:58,602","serv1","transport",false,"2022-06-16 11:16:58,162","2022-06-16 11:16:58,644","rht-007","2022-06-16 11:16:59,416","2022-06-16 11:17:00,040","rhm-010","2022-06-16 11:17:00,319","2022-06-16 11:17:01,107"
"productHolon[62]",1,"2022-06-16 11:16:56,605","2022-06-16 11:16:59,768","serv1","transport",false,"2022-06-16 11:16:59,635","2022-06-16 11:16:59,775","rht-003","2022-06-16 11:17:00,509","2022-06-16 11:17:01,023","rhm-008","2022-06-16 11:17:01,326","2022-06-16 11:17:01,715"
"productHolon[192]",5,"2022-06-16 11:16:57,214","2022-06-16 11:17:00,238","serv1","transport",false,"2022-06-16 11:16:59,867","2022-06-16 11:17:00,243","rht-009","2022-06-16 11:17:00,508","2022-06-16 11:17:01,162","rhm-007","2022-06-16 11:17:01,559","2022-06-16 11:17:02,538"
"productHolon[690]",13,"2022-06-16 11:16:59,155","2022-06-16 11:17:01,198","serv1","transport",false,"2022-06-16 11:17:00,111","2022-06-16 11:17:01,396","rht-006","2022-06-16 11:17:01,727","2022-06-16 11:17:02,027","rhm-011","2022-06-16 11:17:02,976","2022-06-16 11:17:03,052"
"productHolon[926]",21,"2022-06-16 11:16:59,673","2022-06-16 11:17:01,188","serv1","transport",false,"2022-06-16 11:16:59,764","2022-06-16 11:17:01,208","rht-005","2022-06-16 11:17:01,813","2022-06-16 11:17:02,026","rhm-009","2022-06-16 11:17:02,976","2022-06-16 11:17:03,848"
"productHolon[1406]",38,"2022-06-16 11:17:01,322","2022-06-16 11:17:01,915","serv1","transport",false,"2022-06-16 11:17:01,711","2022-06-16 11:17:01,955","rht-008","2022-06-16 11:17:02,413","2022-06-16 11:17:02,650","rhm-003","2022-06-16 11:17:03,821","2022-06-16 11:17:04,465"
"productHolon[1276]",29,"2022-06-16 11:17:00,828","2022-06-16 11:17:01,682","serv1","transport",false,"2022-06-16 11:17:00,862","2022-06-16 11:17:01,687","rht-003","2022-06-16 11:17:02,889","2022-06-16 11:17:03,299","rhm-010","2022-06-16 11:17:03,890","2022-06-16 11:17:04,466"
"productHolon[1064]",26,"2022-06-16 11:17:00,633","2022-06-16 11:17:01,122","serv1","transport",false,"2022-06-16 11:17:00,675","2022-06-16 11:17:01,463","rht-004","2022-06-16 11:17:02,414","2022-06-16 11:17:02,780","rhm-005","2022-06-16 11:17:04,119","2022-06-16 11:17:04,752"
"productHolon[1195]",27,"2022-06-16 11:17:00,641","2022-06-16 11:17:02,775","serv1","transport",false,"2022-06-16 11:17:00,672","2022-06-16 11:17:02,816","rht-010","2022-06-16 11:17:03,016","2022-06-16 11:17:03,521","rhm-006","2022-06-16 11:17:04,496","2022-06-16 11:17:04,941"
"productHolon[387]",35,"2022-06-16 11:17:01,182","2022-06-16 11:17:01,470","serv2","transport",false,"2022-06-16 11:17:01,214","2022-06-16 11:17:01,535","rht-007","2022-06-16 11:17:01,982","2022-06-16 11:17:02,303","rhm-009","2022-06-16 11:17:04,678","2022-06-16 11:17:04,941"
"productHolon[1515]",42,"2022-06-16 11:17:01,808","2022-06-16 11:17:03,292","serv1","transport",false,"2022-06-16 11:17:01,948","2022-06-16 11:17:03,311","rht-006","2022-06-16 11:17:03,724","2022-06-16 11:17:04,323","rhm-012","2022-06-16 11:17:05,138","2022-06-16 11:17:05,178"
"productHolon[1250]",36,"2022-06-16 11:17:01,195","2022-06-16 11:17:04,653","serv1","transport",false,"2022-06-16 11:17:01,942","2022-06-16 11:17:04,656","rht-007","2022-06-16 11:17:05,191","2022-06-16 11:17:05,635","rhm-002","2022-06-16 11:17:06,001","2022-06-16 11:17:06,486"
"productHolon[192]",51,"2022-06-16 11:17:02,833","2022-06-16 11:17:04,878","serv2","transport",false,"2022-06-16 11:17:02,938","2022-06-16 11:17:05,004","rht-005","2022-06-16 11:17:05,335","2022-06-16 11:17:05,634","rhm-008","2022-06-16 11:17:06,365","2022-06-16 11:17:06,516"
"productHolon[1707]",50,"2022-06-16 11:17:02,829","2022-06-16 11:17:05,465","serv1","transport",false,"2022-06-16 11:17:02,951","2022-06-16 11:17:05,507","rht-003","2022-06-16 11:17:05,733","2022-06-16 11:17:06,189","rhm-001","2022-06-16 11:17:06,477","2022-06-16 11:17:06,774"
