"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[12]",2,"2022-06-17 08:27:50,615","2022-06-17 08:27:51,794","serv1","transport",false,"2022-06-17 08:27:51,729","2022-06-17 08:27:52,875","rht-005","2022-06-17 08:27:53,282","2022-06-17 08:27:53,516","rhm-008","2022-06-17 08:27:53,737","2022-06-17 08:27:53,908"
"productHolon[4]",3,"2022-06-17 08:27:50,732","2022-06-17 08:27:52,789","serv3","transport",false,"2022-06-17 08:27:52,461","2022-06-17 08:27:52,875","rht-010","2022-06-17 08:27:53,425","2022-06-17 08:27:53,811","rhm-009","2022-06-17 08:27:53,942","2022-06-17 08:27:54,315"
"productHolon[7]",1,"2022-06-17 08:27:50,520","2022-06-17 08:27:52,914","serv2","transport",false,"2022-06-17 08:27:52,797","2022-06-17 08:27:52,924","rht-004","2022-06-17 08:27:53,578","2022-06-17 08:27:53,812","rhm-009","2022-06-17 08:27:54,633","2022-06-17 08:27:54,822"
"productHolon[4]",5,"2022-06-17 08:27:54,462","2022-06-17 08:27:54,483","serv3","transport",false,"2022-06-17 08:27:54,464","2022-06-17 08:27:54,515","rht-006","2022-06-17 08:27:54,560","2022-06-17 08:27:54,713","rhm-004","2022-06-17 08:27:55,144","2022-06-17 08:27:55,286"
"productHolon[12]",4,"2022-06-17 08:27:54,070","2022-06-17 08:27:54,149","serv1","transport",false,"2022-06-17 08:27:54,086","2022-06-17 08:27:54,160","rht-007","2022-06-17 08:27:54,561","2022-06-17 08:27:54,632","rhm-006","2022-06-17 08:27:55,030","2022-06-17 08:27:55,287"
"productHolon[7]",6,"2022-06-17 08:27:54,893","2022-06-17 08:27:55,011","serv2","transport",false,"2022-06-17 08:27:54,895","2022-06-17 08:27:55,012","rht-009","2022-06-17 08:27:55,184","2022-06-17 08:27:55,555","rhm-010","2022-06-17 08:27:55,923","2022-06-17 08:27:55,951"
"productHolon[4]",8,"2022-06-17 08:27:55,559","2022-06-17 08:27:55,644","serv3","transport",false,"2022-06-17 08:27:55,576","2022-06-17 08:27:55,648","rht-004","2022-06-17 08:27:55,764","2022-06-17 08:27:55,883","rhm-006","2022-06-17 08:27:56,007","2022-06-17 08:27:56,360"
"productHolon[12]",7,"2022-06-17 08:27:55,488","2022-06-17 08:27:55,620","serv1","transport",false,"2022-06-17 08:27:55,494","2022-06-17 08:27:55,623","rht-005","2022-06-17 08:27:55,758","2022-06-17 08:27:55,916","rhm-008","2022-06-17 08:27:56,168","2022-06-17 08:27:56,459"
"productHolon[7]",9,"2022-06-17 08:27:56,133","2022-06-17 08:27:56,240","serv2","transport",false,"2022-06-17 08:27:56,137","2022-06-17 08:27:56,243","rht-005","2022-06-17 08:27:56,526","2022-06-17 08:27:56,722","rhm-006","2022-06-17 08:27:56,953","2022-06-17 08:27:57,203"
"productHolon[4]",10,"2022-06-17 08:27:56,524","2022-06-17 08:27:56,554","serv3","transport",false,"2022-06-17 08:27:56,550","2022-06-17 08:27:56,559","rht-010","2022-06-17 08:27:56,693","2022-06-17 08:27:56,721","rhm-002","2022-06-17 08:27:57,169","2022-06-17 08:27:57,203"
