"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[146]",5,"2022-06-16 18:11:35,442","2022-06-16 18:11:35,979","serv1","transport",false,"2022-06-16 18:11:35,919","2022-06-16 18:11:36,103","rht-010","2022-06-16 18:11:38,136","2022-06-16 18:11:38,520","rhm-018","2022-06-16 18:11:38,843","2022-06-16 18:11:39,741"
"productHolon[204]",15,"2022-06-16 18:11:36,136","2022-06-16 18:11:36,435","serv1","transport",false,"2022-06-16 18:11:36,242","2022-06-16 18:11:36,573","rht-008","2022-06-16 18:11:38,280","2022-06-16 18:11:38,969","rhm-017","2022-06-16 18:11:39,413","2022-06-16 18:11:39,882"
"productHolon[135]",4,"2022-06-16 18:11:35,367","2022-06-16 18:11:38,199","serv1","transport",false,"2022-06-16 18:11:36,671","2022-06-16 18:11:38,277","rht-004","2022-06-16 18:11:38,470","2022-06-16 18:11:38,968","rhm-016","2022-06-16 18:11:39,841","2022-06-16 18:11:39,960"
"productHolon[116]",21,"2022-06-16 18:11:36,423","2022-06-16 18:11:39,312","serv1","transport",false,"2022-06-16 18:11:38,436","2022-06-16 18:11:39,377","rht-003","2022-06-16 18:11:40,102","2022-06-16 18:11:40,473","rhm-013","2022-06-16 18:11:40,921","2022-06-16 18:11:41,220"
"productHolon[903]",30,"2022-06-16 18:11:38,204","2022-06-16 18:11:39,482","serv1","transport",false,"2022-06-16 18:11:39,045","2022-06-16 18:11:39,484","rht-002","2022-06-16 18:11:40,102","2022-06-16 18:11:40,474","rhm-015","2022-06-16 18:11:40,928","2022-06-16 18:11:41,220"
"productHolon[952]",32,"2022-06-16 18:11:38,358","2022-06-16 18:11:40,220","serv1","transport",false,"2022-06-16 18:11:40,146","2022-06-16 18:11:40,574","rht-009","2022-06-16 18:11:40,790","2022-06-16 18:11:41,253","rhm-010","2022-06-16 18:11:41,855","2022-06-16 18:11:42,629"
"productHolon[185]",7,"2022-06-16 18:11:35,457","2022-06-16 18:11:39,624","serv1","transport",false,"2022-06-16 18:11:39,044","2022-06-16 18:11:39,744","rht-010","2022-06-16 18:11:40,142","2022-06-16 18:11:40,593","rhm-019","2022-06-16 18:11:41,835","2022-06-16 18:11:42,629"
"productHolon[727]",27,"2022-06-16 18:11:36,677","2022-06-16 18:11:41,036","serv1","transport",false,"2022-06-16 18:11:40,400","2022-06-16 18:11:41,236","rht-001","2022-06-16 18:11:41,488","2022-06-16 18:11:42,109","rhm-007","2022-06-16 18:11:42,822","2022-06-16 18:11:43,038"
"productHolon[1374]",40,"2022-06-16 18:11:39,837","2022-06-16 18:11:41,492","serv1","transport",false,"2022-06-16 18:11:40,693","2022-06-16 18:11:41,493","rht-010","2022-06-16 18:11:41,722","2022-06-16 18:11:42,273","rhm-004","2022-06-16 18:11:42,865","2022-06-16 18:11:43,360"
"productHolon[251]",17,"2022-06-16 18:11:36,202","2022-06-16 18:11:40,360","serv1","transport",false,"2022-06-16 18:11:40,251","2022-06-16 18:11:40,745","rht-005","2022-06-16 18:11:41,489","2022-06-16 18:11:41,691","rhm-008","2022-06-16 18:11:42,522","2022-06-16 18:11:43,572"
"productHolon[423]",14,"2022-06-16 18:11:35,962","2022-06-16 18:11:40,445","serv1","transport",false,"2022-06-16 18:11:40,308","2022-06-16 18:11:40,751","rht-008","2022-06-16 18:11:41,725","2022-06-16 18:11:42,156","rhm-002","2022-06-16 18:11:43,965","2022-06-16 18:11:44,776"
"productHolon[1751]",48,"2022-06-16 18:11:40,321","2022-06-16 18:11:41,073","serv1","transport",false,"2022-06-16 18:11:40,586","2022-06-16 18:11:41,263","rht-002","2022-06-16 18:11:42,179","2022-06-16 18:11:43,034","rhm-017","2022-06-16 18:11:43,898","2022-06-16 18:11:44,777"
"productHolon[1290]",37,"2022-06-16 18:11:39,653","2022-06-16 18:11:42,060","serv1","transport",false,"2022-06-16 18:11:41,231","2022-06-16 18:11:42,438","rht-009","2022-06-16 18:11:43,036","2022-06-16 18:11:43,543","rhm-006","2022-06-16 18:11:44,727","2022-06-16 18:11:44,920"
"productHolon[146]",42,"2022-06-16 18:11:39,880","2022-06-16 18:11:40,370","serv2","transport",false,"2022-06-16 18:11:40,064","2022-06-16 18:11:40,919","rht-007","2022-06-16 18:11:41,621","2022-06-16 18:11:42,580","rhm-013","2022-06-16 18:11:43,529","2022-06-16 18:11:44,920"
"productHolon[1072]",38,"2022-06-16 18:11:39,720","2022-06-16 18:11:40,366","serv1","transport",false,"2022-06-16 18:11:40,126","2022-06-16 18:11:40,749","rht-004","2022-06-16 18:11:41,846","2022-06-16 18:11:42,274","rhm-011","2022-06-16 18:11:43,528","2022-06-16 18:11:44,973"
