"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[555]",14,"2022-06-16 11:00:45,156","2022-06-16 11:00:45,807","serv1","transport",false,"2022-06-16 11:00:45,694","2022-06-16 11:00:45,810","rht-003","2022-06-16 11:00:45,916","2022-06-16 11:00:46,254","rhm-008","2022-06-16 11:00:46,758","2022-06-16 11:00:47,506"
"productHolon[226]",9,"2022-06-16 11:00:44,088","2022-06-16 11:00:45,958","serv1","transport",false,"2022-06-16 11:00:45,773","2022-06-16 11:00:46,037","rht-008","2022-06-16 11:00:46,256","2022-06-16 11:00:46,303","rhm-003","2022-06-16 11:00:47,448","2022-06-16 11:00:47,506"
"productHolon[355]",15,"2022-06-16 11:00:45,218","2022-06-16 11:00:46,336","serv1","transport",false,"2022-06-16 11:00:46,038","2022-06-16 11:00:46,364","rht-006","2022-06-16 11:00:46,427","2022-06-16 11:00:46,832","rhm-002","2022-06-16 11:00:47,448","2022-06-16 11:00:47,704"
"productHolon[67]",6,"2022-06-16 11:00:43,533","2022-06-16 11:00:46,165","serv1","transport",false,"2022-06-16 11:00:44,404","2022-06-16 11:00:46,413","rht-004","2022-06-16 11:00:46,701","2022-06-16 11:00:47,051","rhm-010","2022-06-16 11:00:47,887","2022-06-16 11:00:48,129"
"productHolon[255]",7,"2022-06-16 11:00:43,829","2022-06-16 11:00:46,068","serv1","transport",false,"2022-06-16 11:00:45,408","2022-06-16 11:00:46,228","rht-005","2022-06-16 11:00:46,700","2022-06-16 11:00:47,050","rhm-005","2022-06-16 11:00:48,052","2022-06-16 11:00:48,448"
"productHolon[363]",10,"2022-06-16 11:00:44,412","2022-06-16 11:00:46,157","serv1","transport",false,"2022-06-16 11:00:45,667","2022-06-16 11:00:46,216","rht-009","2022-06-16 11:00:46,701","2022-06-16 11:00:47,581","rhm-006","2022-06-16 11:00:48,052","2022-06-16 11:00:48,547"
"productHolon[607]",13,"2022-06-16 11:00:45,150","2022-06-16 11:00:47,618","serv1","transport",false,"2022-06-16 11:00:46,411","2022-06-16 11:00:47,766","rht-006","2022-06-16 11:00:48,455","2022-06-16 11:00:48,649","rhm-007","2022-06-16 11:00:49,353","2022-06-16 11:00:49,523"
"productHolon[669]",16,"2022-06-16 11:00:45,480","2022-06-16 11:00:47,121","serv1","transport",false,"2022-06-16 11:00:46,597","2022-06-16 11:00:47,317","rht-008","2022-06-16 11:00:47,725","2022-06-16 11:00:48,649","rhm-004","2022-06-16 11:00:49,218","2022-06-16 11:00:49,524"
"productHolon[825]",18,"2022-06-16 11:00:45,700","2022-06-16 11:00:48,005","serv1","transport",false,"2022-06-16 11:00:45,897","2022-06-16 11:00:48,051","rht-003","2022-06-16 11:00:48,615","2022-06-16 11:00:49,342","rhm-009","2022-06-16 11:00:49,778","2022-06-16 11:00:50,391"
"productHolon[744]",17,"2022-06-16 11:00:45,658","2022-06-16 11:00:48,010","serv1","transport",false,"2022-06-16 11:00:46,283","2022-06-16 11:00:48,049","rht-007","2022-06-16 11:00:48,454","2022-06-16 11:00:49,341","rhm-001","2022-06-16 11:00:50,084","2022-06-16 11:00:50,770"
"productHolon[1507]",52,"2022-06-16 11:00:48,491","2022-06-16 11:00:49,599","serv1","transport",false,"2022-06-16 11:00:48,917","2022-06-16 11:00:49,603","rht-005","2022-06-16 11:00:49,686","2022-06-16 11:00:50,483","rhm-010","2022-06-16 11:00:50,925","2022-06-16 11:00:50,987"
"productHolon[4]",1,"2022-06-16 11:00:42,853","2022-06-16 11:00:50,588","serv1","transport",false,"2022-06-16 11:00:46,601","2022-06-16 11:00:50,594","rht-004","2022-06-16 11:00:50,897","2022-06-16 11:00:51,176","rhm-005","2022-06-16 11:00:51,560","2022-06-16 11:00:52,325"
"productHolon[555]",54,"2022-06-16 11:00:48,745","2022-06-16 11:00:50,080","serv2","transport",false,"2022-06-16 11:00:48,785","2022-06-16 11:00:50,184","rht-008","2022-06-16 11:00:50,432","2022-06-16 11:00:50,909","rhm-006","2022-06-16 11:00:51,486","2022-06-16 11:00:52,325"
"productHolon[1156]",45,"2022-06-16 11:00:47,718","2022-06-16 11:00:50,251","serv1","transport",false,"2022-06-16 11:00:47,765","2022-06-16 11:00:50,264","rht-003","2022-06-16 11:00:50,522","2022-06-16 11:00:50,910","rhm-007","2022-06-16 11:00:52,629","2022-06-16 11:00:53,031"
