"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[49]",8,"2022-06-16 17:52:53,484","2022-06-16 17:52:55,076","serv1","transport",false,"2022-06-16 17:52:54,974","2022-06-16 17:52:55,118","rht-004","2022-06-16 17:52:55,450","2022-06-16 17:52:55,725","rhm-012","2022-06-16 17:52:56,306","2022-06-16 17:52:56,925"
"productHolon[400]",12,"2022-06-16 17:52:54,014","2022-06-16 17:52:54,793","serv1","transport",false,"2022-06-16 17:52:54,228","2022-06-16 17:52:54,803","rht-009","2022-06-16 17:52:55,225","2022-06-16 17:52:55,840","rhm-015","2022-06-16 17:52:56,305","2022-06-16 17:52:57,105"
"productHolon[975]",25,"2022-06-16 17:52:55,708","2022-06-16 17:52:55,978","serv1","transport",false,"2022-06-16 17:52:55,872","2022-06-16 17:52:56,015","rht-010","2022-06-16 17:52:57,234","2022-06-16 17:52:57,297","rhm-001","2022-06-16 17:52:58,190","2022-06-16 17:52:58,840"
"productHolon[6]",2,"2022-06-16 17:52:52,590","2022-06-16 17:52:55,901","serv1","transport",false,"2022-06-16 17:52:54,709","2022-06-16 17:52:55,973","rht-007","2022-06-16 17:52:56,526","2022-06-16 17:52:56,916","rhm-016","2022-06-16 17:52:57,414","2022-06-16 17:52:58,840"
"productHolon[99]",7,"2022-06-16 17:52:53,479","2022-06-16 17:52:57,231","serv1","transport",false,"2022-06-16 17:52:55,044","2022-06-16 17:52:57,272","rht-003","2022-06-16 17:52:57,433","2022-06-16 17:52:58,044","rhm-011","2022-06-16 17:52:58,695","2022-06-16 17:52:59,395"
"productHolon[886]",19,"2022-06-16 17:52:55,260","2022-06-16 17:52:56,487","serv1","transport",false,"2022-06-16 17:52:56,226","2022-06-16 17:52:56,679","rht-004","2022-06-16 17:52:58,307","2022-06-16 17:52:58,423","rhm-002","2022-06-16 17:52:59,190","2022-06-16 17:52:59,677"
"productHolon[374]",9,"2022-06-16 17:52:53,836","2022-06-16 17:52:55,142","serv1","transport",false,"2022-06-16 17:52:54,560","2022-06-16 17:52:56,331","rht-008","2022-06-16 17:52:57,233","2022-06-16 17:52:58,424","rhm-009","2022-06-16 17:52:59,603","2022-06-16 17:53:00,174"
"productHolon[1010]",24,"2022-06-16 17:52:55,704","2022-06-16 17:52:56,040","serv1","transport",false,"2022-06-16 17:52:55,957","2022-06-16 17:52:56,455","rht-001","2022-06-16 17:52:57,432","2022-06-16 17:52:58,562","rhm-008","2022-06-16 17:52:59,770","2022-06-16 17:53:00,287"
"productHolon[1431]",34,"2022-06-16 17:52:56,595","2022-06-16 17:52:57,189","serv1","transport",false,"2022-06-16 17:52:56,673","2022-06-16 17:52:57,199","rht-007","2022-06-16 17:52:58,306","2022-06-16 17:52:59,029","rhm-006","2022-06-16 17:53:00,254","2022-06-16 17:53:00,640"
"productHolon[711]",16,"2022-06-16 17:52:54,650","2022-06-16 17:52:55,293","serv1","transport",false,"2022-06-16 17:52:54,958","2022-06-16 17:52:56,411","rht-005","2022-06-16 17:52:57,300","2022-06-16 17:52:58,610","rhm-014","2022-06-16 17:53:00,029","2022-06-16 17:53:00,831"
