"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[39]",1,"2022-06-16 10:30:56,235","2022-06-16 10:30:58,663","serv1","transport",false,"2022-06-16 10:30:57,635","2022-06-16 10:30:58,916","rht-003","2022-06-16 10:30:59,006","2022-06-16 10:30:59,225","rhm-005","2022-06-16 10:30:59,638","2022-06-16 10:31:00,195"
"productHolon[82]",8,"2022-06-16 10:30:57,197","2022-06-16 10:30:58,428","serv1","transport",false,"2022-06-16 10:30:57,625","2022-06-16 10:30:58,665","rht-010","2022-06-16 10:30:58,942","2022-06-16 10:30:59,225","rhm-006","2022-06-16 10:30:59,448","2022-06-16 10:31:00,199"
"productHolon[466]",14,"2022-06-16 10:30:58,358","2022-06-16 10:30:59,309","serv1","transport",false,"2022-06-16 10:30:59,103","2022-06-16 10:30:59,450","rht-004","2022-06-16 10:30:59,898","2022-06-16 10:31:00,098","rhm-004","2022-06-16 10:31:00,690","2022-06-16 10:31:01,334"
"productHolon[30]",4,"2022-06-16 10:30:56,636","2022-06-16 10:30:58,697","serv1","transport",false,"2022-06-16 10:30:58,515","2022-06-16 10:30:58,982","rht-006","2022-06-16 10:30:59,451","2022-06-16 10:30:59,919","rhm-003","2022-06-16 10:31:00,690","2022-06-16 10:31:01,530"
"productHolon[226]",9,"2022-06-16 10:30:57,348","2022-06-16 10:30:59,913","serv1","transport",false,"2022-06-16 10:30:58,647","2022-06-16 10:31:00,094","rht-009","2022-06-16 10:31:00,246","2022-06-16 10:31:00,967","rhm-002","2022-06-16 10:31:01,099","2022-06-16 10:31:01,697"
"productHolon[343]",12,"2022-06-16 10:30:58,227","2022-06-16 10:30:59,591","serv1","transport",false,"2022-06-16 10:30:59,021","2022-06-16 10:30:59,636","rht-002","2022-06-16 10:31:00,014","2022-06-16 10:31:00,423","rhm-001","2022-06-16 10:31:01,052","2022-06-16 10:31:01,731"
"productHolon[39]",56,"2022-06-16 10:31:00,693","2022-06-16 10:31:01,420","serv2","transport",false,"2022-06-16 10:31:00,835","2022-06-16 10:31:01,434","rht-007","2022-06-16 10:31:01,525","2022-06-16 10:31:02,078","rhm-003","2022-06-16 10:31:02,423","2022-06-16 10:31:02,616"
"productHolon[692]",17,"2022-06-16 10:30:58,512","2022-06-16 10:31:01,331","serv1","transport",false,"2022-06-16 10:30:59,144","2022-06-16 10:31:01,337","rht-009","2022-06-16 10:31:01,817","2022-06-16 10:31:02,078","rhm-005","2022-06-16 10:31:02,566","2022-06-16 10:31:02,616"
"productHolon[681]",30,"2022-06-16 10:30:59,286","2022-06-16 10:31:02,130","serv1","transport",false,"2022-06-16 10:31:01,044","2022-06-16 10:31:02,169","rht-001","2022-06-16 10:31:02,303","2022-06-16 10:31:02,974","rhm-006","2022-06-16 10:31:03,644","2022-06-16 10:31:03,806"
"productHolon[781]",23,"2022-06-16 10:30:59,010","2022-06-16 10:31:02,262","serv1","transport",false,"2022-06-16 10:30:59,144","2022-06-16 10:31:02,304","rht-005","2022-06-16 10:31:02,716","2022-06-16 10:31:03,043","rhm-003","2022-06-16 10:31:03,641","2022-06-16 10:31:03,897"
