"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[562]",13,"2022-06-16 11:25:30,759","2022-06-16 11:25:31,614","serv1","transport",false,"2022-06-16 11:25:31,135","2022-06-16 11:25:31,682","rht-010","2022-06-16 11:25:31,813","2022-06-16 11:25:32,077","rhm-009","2022-06-16 11:25:32,684","2022-06-16 11:25:32,847"
"productHolon[83]",11,"2022-06-16 11:25:30,389","2022-06-16 11:25:31,350","serv1","transport",false,"2022-06-16 11:25:31,187","2022-06-16 11:25:31,352","rht-009","2022-06-16 11:25:31,685","2022-06-16 11:25:32,076","rhm-007","2022-06-16 11:25:32,683","2022-06-16 11:25:32,847"
"productHolon[651]",18,"2022-06-16 11:25:31,488","2022-06-16 11:25:31,572","serv1","transport",false,"2022-06-16 11:25:31,533","2022-06-16 11:25:31,750","rht-006","2022-06-16 11:25:32,335","2022-06-16 11:25:32,668","rhm-012","2022-06-16 11:25:33,409","2022-06-16 11:25:33,699"
"productHolon[136]",6,"2022-06-16 11:25:29,376","2022-06-16 11:25:32,182","serv1","transport",false,"2022-06-16 11:25:31,794","2022-06-16 11:25:32,214","rht-007","2022-06-16 11:25:32,441","2022-06-16 11:25:32,669","rhm-008","2022-06-16 11:25:33,409","2022-06-16 11:25:33,902"
"productHolon[528]",14,"2022-06-16 11:25:30,785","2022-06-16 11:25:32,726","serv1","transport",false,"2022-06-16 11:25:32,394","2022-06-16 11:25:32,746","rht-003","2022-06-16 11:25:33,001","2022-06-16 11:25:33,645","rhm-003","2022-06-16 11:25:34,137","2022-06-16 11:25:34,167"
"productHolon[638]",17,"2022-06-16 11:25:31,410","2022-06-16 11:25:32,718","serv1","transport",false,"2022-06-16 11:25:31,751","2022-06-16 11:25:32,736","rht-010","2022-06-16 11:25:33,046","2022-06-16 11:25:33,645","rhm-010","2022-06-16 11:25:34,261","2022-06-16 11:25:34,538"
"productHolon[702]",16,"2022-06-16 11:25:31,211","2022-06-16 11:25:33,709","serv1","transport",false,"2022-06-16 11:25:33,044","2022-06-16 11:25:33,772","rht-001","2022-06-16 11:25:34,419","2022-06-16 11:25:34,747","rhm-004","2022-06-16 11:25:35,075","2022-06-16 11:25:35,510"
"productHolon[1155]",35,"2022-06-16 11:25:32,681","2022-06-16 11:25:34,621","serv1","transport",false,"2022-06-16 11:25:33,642","2022-06-16 11:25:34,635","rht-006","2022-06-16 11:25:34,822","2022-06-16 11:25:35,028","rhm-005","2022-06-16 11:25:35,670","2022-06-16 11:25:36,128"
"productHolon[78]",5,"2022-06-16 11:25:29,242","2022-06-16 11:25:34,604","serv1","transport",false,"2022-06-16 11:25:34,359","2022-06-16 11:25:34,630","rht-002","2022-06-16 11:25:34,750","2022-06-16 11:25:35,028","rhm-012","2022-06-16 11:25:35,669","2022-06-16 11:25:36,136"
"productHolon[83]",57,"2022-06-16 11:25:34,133","2022-06-16 11:25:34,601","serv2","transport",false,"2022-06-16 11:25:34,193","2022-06-16 11:25:34,637","rht-004","2022-06-16 11:25:34,750","2022-06-16 11:25:35,067","rhm-010","2022-06-16 11:25:35,675","2022-06-16 11:25:36,404"
"productHolon[44]",2,"2022-06-16 11:25:28,632","2022-06-16 11:25:35,108","serv1","transport",false,"2022-06-16 11:25:33,631","2022-06-16 11:25:35,209","rht-009","2022-06-16 11:25:35,478","2022-06-16 11:25:35,528","rhm-007","2022-06-16 11:25:36,672","2022-06-16 11:25:36,841"
"productHolon[342]",9,"2022-06-16 11:25:29,946","2022-06-16 11:25:34,881","serv1","transport",false,"2022-06-16 11:25:33,059","2022-06-16 11:25:35,333","rht-005","2022-06-16 11:25:35,478","2022-06-16 11:25:35,783","rhm-002","2022-06-16 11:25:36,730","2022-06-16 11:25:37,140"
"productHolon[144]",3,"2022-06-16 11:25:29,065","2022-06-16 11:25:34,896","serv1","transport",false,"2022-06-16 11:25:34,417","2022-06-16 11:25:35,380","rht-008","2022-06-16 11:25:35,741","2022-06-16 11:25:36,084","rhm-001","2022-06-16 11:25:37,669","2022-06-16 11:25:37,712"
